Feature	Gain	Cover	Frequency
Master_mconsumototal	0.00124279440530016	0.00116090552673946	0.000958058335107515
Visa_delinquency	0.00117087624928369	0.000728882780941738	0.000425803704492229
ccaja_seguridad	0.000882249925098073	0.00231362156214003	0.000567738272656306
tcallcenter	0.000853060005047364	0.00147519906943791	0.000567738272656306
catm_trx	0.000816921604228453	0.00146775722269774	0.00113547654531261
matm	0.000739051587768776	0.00261821528115128	0.00145482932368178
cseguro_vivienda	0.000727226818758582	0.0012036130320868	0.000496770988574267
Master_cconsumos	0.000682076116296539	0.00108344382991485	0.000745156482861401
Master_mpagosdolares	0.000566612154322611	0.000115083112859535	0.000248385494287134
matm_other	0.000554351582571133	0.00110438840888459	0.000354836420410191
mttarjeta_master_debitos_automaticos	0.000489253542043785	0.000434923065287315	0.000212901852246115
Visa_status	0.000442850302751102	0.00137663634487441	0.000638705556738344
Master_msaldodolares	0.000426335398703269	0.000159266351308169	0.000248385494287134
Master_mconsumosdolares	0.00038038605737196	0.000218244528646944	0.000354836420410191
cinversion1	0.000358552439806782	0.000239769773240642	3.54836420410191e-05
Master_mpagado	0.000352259953222785	0.000459271909301125	0.000354836420410191
Visa_msaldodolares	0.00033333467572791	0.000467329020912268	0.000496770988574267
mtarjeta_master_consumo	0.000307701451861981	0.00101465902251763	0.000638705556738344
ctarjeta_master_debitos_automaticos	0.000307554269421105	3.53529088822767e-05	7.09672840820382e-05
tpaquete1	0.000280050973264807	0.000239769773240642	3.54836420410191e-05
tmobile_app	0.000254148685072656	0.000231044745730442	3.54836420410191e-05
ccajas_trx	0.000221788411281247	0.00446536528197918	0.000922574693066496
ctarjeta_master_trx	0.000175666054773489	0.000121753245959574	0.000248385494287134
ccajas_extracciones	0.000173744674170499	0.000461441131657971	7.09672840820382e-05
ctarjeta_master	0.00016872609923986	0.00113443559845162	0.000461287346533248
ctarjeta_visa	0.000165694366977288	0.000433101339715789	0.00039032006245121
Visa_madelantopesos	0.000139956173993595	1.89724218894206e-05	3.54836420410191e-05
ccajeros_propios_descuentos	0.000125178112509571	0.000239769773240642	3.54836420410191e-05
mtarjeta_visa_descuentos	0.000107152679151714	0.000162473551075712	7.09672840820382e-05
cseguro_vida	0.000105066529786007	0.00100723673187361	0.000212901852246115
mforex_sell	0.000104689782324382	0.000295895769172634	0.000106450926123057
mcaja_ahorro_adicional	8.75709827627366e-05	0.00027507755267028	0.000177418210205095
Visa_Finiciomora	7.68191254956664e-05	0.000371231868777945	0.000106450926123057
tpaquete9	5.17428666045546e-05	0.000239769773240642	3.54836420410191e-05
catm_trx_other	3.59502989631592e-05	5.28721623967227e-05	7.09672840820382e-05
Visa_cadelantosefectivo	3.2226240934557e-05	4.62697234756422e-05	7.09672840820382e-05
Visa_madelantodolares	3.46917867610734e-07	3.35853386539173e-05	7.09672840820382e-05
