Feature	Gain	Cover	Frequency
Master_mpagospesos	0.00196837540827427	0.00979809653195623	0.00758807588075881
ccajas_trx	0.00187152616473857	0.0160480057293255	0.00447154471544715
mpagomiscuentas	0.00156017064084885	0.00673733357352636	0.00724932249322493
mplazo_fijo_dolares	0.00131767594264385	0.00943613604005171	0.00386178861788618
Master_msaldototal	0.00124428351331293	0.00363800779812674	0.0037940379403794
ctarjeta_visa_debitos_automaticos	0.0012062867326299	0.00447269364156069	0.00575880758807588
ccaja_seguridad	0.00120377498066168	0.00946931288184061	0.00291327913279133
ctarjeta_debito	0.00101860629120519	0.00446692659827203	0.00440379403794038
Visa_mconsumosdolares	0.00101758265526929	0.00240796777889616	0.0037940379403794
Visa_mpagosdolares	0.00101634426584588	0.00572495519308712	0.00548780487804878
ctarjeta_debito_trx	0.000989836183080101	0.00540744733233765	0.00894308943089431
cplazo_fijo	0.000753861657837194	0.00754927172367877	0.00223577235772358
Master_mconsumospesos	0.000748679484204984	0.00294772763443034	0.00420054200542005
cmobile_app_trx	0.000657208526292284	0.0015142115954682	0.00223577235772358
Visa_status	0.000564099714918877	0.000875219372459208	0.00121951219512195
matm	0.000562382686066223	0.00203671655952605	0.00318428184281843
cseguro_accidentes_personales	0.000561299909890805	0.00461643603957083	0.00230352303523035
cpagomiscuentas	0.000483774161692229	0.00211021327709146	0.00318428184281843
Visa_fultimo_cierre	0.00047991209139664	0.00183147391442434	0.00264227642276423
ctarjeta_visa	0.000414217325905341	0.000630973848472448	0.000474254742547426
Master_mconsumototal	0.000362587273572815	0.00139604699907175	0.00196476964769648
Visa_madelantopesos	0.000275224618565405	8.5539426428912e-05	0.000203252032520325
mtarjeta_master_consumo	0.000272032559981106	0.00112747370441914	0.00142276422764228
Master_cconsumos	0.000244638750255522	0.000969818334405447	0.00149051490514905
Master_fultimo_cierre	0.00024206058316961	0.00125956881151866	0.00155826558265583
ctarjeta_master_trx	0.000232689786466625	0.000481105661047042	0.000813008130081301
Master_mpagosdolares	0.000147883687309942	0.000361011807703045	0.000880758807588076
catm_trx	0.000104223857679405	0.000475890289579746	0.000948509485094851
Master_mconsumosdolares	6.02592196743224e-05	0.000224677118600602	0.000609756097560976
catm_trx_other	4.84752419532865e-05	0.000872665100037745	0.000745257452574526
Master_msaldodolares	3.69878963007424e-05	0.000146135633281431	0.00013550135501355
Visa_delinquency	3.25672579576297e-05	5.25602936164529e-05	6.77506775067751e-05
mttarjeta_master_debitos_automaticos	3.14117084313517e-05	0.000106407290007014	0.000203252032520325
matm_other	3.13704540602508e-05	0.000364111374236957	0.0002710027100271
mtarjeta_visa_descuentos	1.35780020321262e-05	0.000378191761099596	0.0002710027100271
ctarjeta_visa_descuentos	1.10223133773228e-05	0.000507428060176847	0.00040650406504065
Master_mpagado	9.21851428558644e-06	7.90835905771596e-05	6.77506775067751e-05
Visa_msaldodolares	7.75321262654175e-06	6.20168415138951e-05	6.77506775067751e-05
mforex_sell	2.94326428476837e-06	4.30575073293588e-05	6.77506775067751e-05
