Feature	Gain	Cover	Frequency
Visa_cconsumos	0.00523817909214204	0.00735833065427158	0.0111946486815192
Visa_mlimitecompra	0.00482981293308956	0.0103805786565535	0.0102272099065731
mtarjeta_visa_debitos_automaticos	0.0042988548571104	0.00739776243016606	0.00986787550445022
Visa_mpagado	0.00409523259805872	0.0134223637102157	0.00851346121952568
mextraccion_autoservicio	0.00407185804105638	0.00732756064191647	0.0124384985350213
tcallcenter	0.00395210325381305	0.00356266061463928	0.00201780087345901
Visa_mconsumototal	0.003795508519107	0.00468990798797889	0.00818176792525845
Master_mpagospesos	0.00373984787910892	0.0153711862725285	0.00920448891591575
ctransferencias_emitidas	0.00368104959854611	0.0131718204283449	0.00726961136602355
mcuenta_debitos_automaticos	0.00360005978279164	0.00785722281460242	0.00978495218088341
ccallcenter_trx	0.00358968852372464	0.00660271241578693	0.00301288075626071
ccaja_ahorro	0.00343920860900096	0.0192200000162865	0.00599812040466582
Master_mpagominimo	0.00334179716813746	0.00482077923802746	0.00511360495328653
mpagomiscuentas	0.00331828700243126	0.00926590833033731	0.00859638454309249
mdescubierto_preacordado	0.00326582772603957	0.00871133501119375	0.00273646967770468
Master_msaldototal	0.00294286463726356	0.003711722580403	0.00516888716899773
Master_msaldopesos	0.00280140836492536	0.0058304781231837	0.00536237492398695
mplazo_fijo_dolares	0.00273155903229456	0.0187363775744092	0.00331693294267234
ccuenta_debitos_automaticos	0.00269911211148785	0.00833726627562241	0.00699320028746752
ctarjeta_visa_debitos_automaticos	0.00255086621298713	0.00521716992648836	0.00494775830615291
ccajas_consultas	0.00249840811962829	0.0124679028291086	0.00265354635413787
cextraccion_autoservicio	0.00219304711635249	0.00314939517765465	0.00569406821825419
ctarjeta_debito	0.0019497454819484	0.00343650547607241	0.00428437171761844
cpagomiscuentas	0.00179521810319915	0.00460567933917877	0.00464370611974128
Visa_mpagosdolares	0.00178150528815294	0.00629430369451738	0.00442257725689646
Visa_mconsumosdolares	0.00162889977160206	0.00263714538795183	0.00428437171761844
cmobile_app_trx	0.00160210761359479	0.00147579309394725	0.00281939300127149
Master_fultimo_cierre	0.0015045430351895	0.00196725172678403	0.00323400961910553
ccaja_seguridad	0.00142408190613902	0.00698752596723825	0.0019625186577478
Master_mconsumospesos	0.00131962582000187	0.00292781779585267	0.00364862623693958
Visa_fultimo_cierre	0.00119867211433412	0.00122574920475428	0.00259826413842667
cseguro_accidentes_personales	0.00113602356711446	0.00644334991366513	0.00262590524628227
ctarjeta_master	0.00111410624145923	0.00053149215441281	0.000995079882801703
Visa_Finiciomora	0.00110429875194452	0.00693788138613177	0.00138205539278014
Visa_status	0.00107389235140776	0.00723924574627327	0.00127149096135773
matm	0.000958127529624869	0.00260471298285406	0.00450550058046327
Master_mconsumototal	0.000895660081295105	0.00214385114959677	0.00257062303057107
Master_cconsumos	0.000719675488316163	0.00156821898111575	0.00254298192271546
catm_trx	0.00069593149183075	0.00288078715299649	0.00284703410912709
tmobile_app	0.00060377399623683	0.00724757233184424	0.00118856763779092
active_quarter	0.000588982790300135	0.000344289635263789	0.00058046326496766
cinversion1	0.000554407357155087	0.00411539945302285	0.000635745480678866
Visa_msaldodolares	0.000505230036726915	0.00136655207044403	0.00127149096135773
mtarjeta_visa_descuentos	0.000480479985262286	0.00565589426721456	0.00304052186411631
Master_msaldodolares	0.000451009556974149	0.000125493780696313	0.00019348775498922
ccajas_trx	0.000433847733482114	0.00137455922466254	0.000552822157112057
Master_mpagado	0.000426187110947024	0.00567417271407579	0.00116092652993532
tpaquete9	0.000347299251752885	0.00190580505701132	0.00058046326496766
ctarjeta_master_trx	0.000314035944406665	0.000521902465289746	0.000912156559234894
cplazo_fijo	0.000302099684668913	0.00179314476832699	0.000497539941400851
Visa_delinquency	0.000266203988798558	0.00110596582186207	0.000497539941400851
Master_mconsumosdolares	0.000263444128280293	0.000496584156333591	0.00116092652993532
mtarjeta_master_consumo	0.000256491579630531	0.000812707594668014	0.0009674387749461
ccajas_extracciones	0.000198144691281432	0.0015067014515712	0.00058046326496766
catm_trx_other	0.00015095519183537	0.000736817903779979	0.000497539941400851
mttarjeta_master_debitos_automaticos	0.000150418354818466	0.000255921875981281	0.000414616617834043
Master_mpagosdolares	0.000132702705593215	0.00076556222646694	0.00212836530488142
tpaquete1	0.00012912746303827	0.0026890945987807	0.000414616617834043
matm_other	0.000122997477433113	0.000649664883443391	0.000856874343523688
internet	0.000118157028449935	0.000911679575045085	0.000276411078556029
ctarjeta_visa_descuentos	0.000116891987832285	0.00162782442157877	0.000995079882801703
Visa_madelantopesos	8.417815312347e-05	9.39521841588872e-05	0.000304052186411631
minversion2	6.55667153595358e-05	0.00136324978012438	0.000221128862844823
cseguro_vida	4.72579945042373e-05	0.000222138636185321	0.000165846647133617
cseguro_vivienda	3.93790111518795e-05	0.000146928299300375	0.000110564431422411
ctarjeta_master_debitos_automaticos	3.25480196817647e-05	0.000144264871685618	0.000110564431422411
Visa_madelantodolares	3.21100122581432e-05	3.6000138372263e-05	8.29233235668086e-05
minversion1_pesos	2.4270606709615e-05	0.000177137057272138	2.76411078556029e-05
mcheques_depositados	2.18804057053142e-05	0.00035508619002479	5.52822157112057e-05
Visa_cadelantosefectivo	2.09225693768306e-05	5.80150322504867e-06	2.76411078556029e-05
cforex	1.92441113914171e-05	0.00010215729583526	0.000138205539278014
ctarjeta_visa	1.63685221768073e-05	0.000299605238186485	0.000276411078556029
Master_delinquency	1.56553368305211e-05	5.1887349123293e-05	0.000110564431422411
Master_madelantopesos	1.34581723300605e-05	0.000266617202496789	0.000801592127812483
mcaja_ahorro_adicional	1.17875390373175e-05	7.92977084863089e-05	2.76411078556029e-05
ccheques_depositados	1.05593173744655e-05	0.000177543095012395	2.76411078556029e-05
mforex_sell	6.65619349083861e-06	0.000160042980883172	0.000165846647133617
Master_madelantodolares	6.00834535527503e-06	8.968710074877e-05	0.00019348775498922
cforex_sell	3.71787114391964e-06	1.40021158682883e-05	2.76411078556029e-05
mcajeros_propios_descuentos	1.82818845776784e-06	0.000114543134050505	8.29233235668086e-05
Master_cadelantosefectivo	1.51352780304292e-12	0.000132092737544192	0.000359334402122837
ccajeros_propios_descuentos	3.00187510598885e-13	1.82300822550579e-05	2.76411078556029e-05
