Feature	Gain	Cover	Frequency
ctarjeta_master	5.35000206561145e-05	4.79585905837131e-05	0.000202880908906472
Master_madelantopesos	4.15878472842329e-05	4.76541629435745e-05	0.000135253939270981
cseguro_vida	2.86184813185419e-05	0.000273398495368227	0.000202880908906472
Visa_madelantodolares	2.5765740412189e-05	3.33705815193536e-05	6.76269696354906e-05
Visa_madelantopesos	2.27529057322521e-05	6.43098281946472e-05	0.000135253939270981
ccajas_trx	1.52929372014531e-05	8.43346288724887e-05	6.76269696354906e-05
ctarjeta_master_debitos_automaticos	1.30959600806918e-05	1.82288819148762e-05	6.76269696354906e-05
matm_other	1.1798212184081e-05	5.8715714914785e-05	0.000135253939270981
ctarjeta_visa	9.14686731369908e-06	1.66454495584506e-05	6.76269696354906e-05
Master_mpagado	7.90463872030659e-06	0.000153674664114258	0.000135253939270981
cseguro_vivienda	6.29479730500236e-06	3.38078131635795e-05	6.76269696354906e-05
mforex_sell	2.14853334971608e-06	6.66880414370722e-05	6.76269696354906e-05
catm_trx_other	1.30373122337354e-06	0.0001501808972375	0.000135253939270981
Master_cadelantosefectivo	8.44265027224834e-13	1.98593064573634e-05	6.76269696354906e-05
ccajeros_propios_descuentos	2.15366561464314e-13	7.35223398012575e-05	6.76269696354906e-05
