Feature	Gain	Cover	Frequency
ctarjeta_master_debitos_automaticos	4.80959084664747e-05	0.0018859919956043	0.00165165165165165
catm_trx	4.65107432805309e-05	0.00432702721729311	0.00277777777777778
cmobile_app_trx	3.15770280176051e-05	0.000157889804831998	0.00187687687687688
Master_mconsumosdolares	2.56757618828284e-05	0.00612954651226039	0.00187687687687688
ccajas_otras	2.44363103746337e-05	0.00102781311670259	0.00112612612612613
mforex_sell	2.19140948663887e-05	0.000170598013384382	0.00105105105105105
ccajas_trx	1.80154030757119e-05	3.37204632938154e-05	0.000375375375375375
cseguro_accidentes_personales	1.28681690036104e-05	0.00376671340433081	0.00202702702702703
minversion1_pesos	1.1836359816618e-05	0.00507684267422585	0.00172672672672673
mcheques_depositados	8.54223711996707e-06	0.00372673910836191	0.00292792792792793
ctarjeta_debito	7.04351562123503e-06	0.00140139589711934	0.00465465465465466
internet	4.36817117924046e-06	0.00120785418378378	0.00142642642642643
cplazo_fijo	2.94329191864913e-06	0.00107332084743568	0.000675675675675676
ccajeros_propios_descuentos	2.76231693668881e-06	0.00130481584854688	0.000975975975975976
Master_msaldodolares	2.67449669570509e-06	0.00714704041564483	0.003003003003003
ccheques_depositados	2.19554162450439e-06	0.000765099574771893	0.000600600600600601
cprestamos_personales	2.1330221273059e-06	0.00585759045983511	0.00397897897897898
mcajeros_propios_descuentos	1.64130146813996e-06	0.00151610660878966	0.00142642642642643
catm_trx_other	1.00547679545241e-06	0.00140107074454874	0.0012012012012012
cinversion2	8.59613451676105e-07	0.0026925339204662	0.00105105105105105
thomebanking	7.23407939545965e-07	0.000309946333607164	0.0015015015015015
ccomisiones_mantenimiento	6.63731001220097e-07	0.0023599846156495	0.00217717717717718
Master_Finiciomora	6.0854591538445e-07	0.00162818494755317	0.000900900900900901
ccuenta_corriente	5.96695632033395e-07	2.07552479191681e-06	0.00015015015015015
cseguro_vivienda	4.77713921188382e-07	0.000702125115231783	0.000675675675675676
ccajas_depositos	4.00100741907678e-07	0.000280287356913666	0.000600600600600601
cpagodeservicios	3.94063447010383e-07	0.000496630637639592	0.000600600600600601
active_quarter	3.88399827762038e-07	7.60487081120814e-05	0.00142642642642643
mprestamos_hipotecarios	3.37273492302356e-07	0.00678549022736134	0.0021021021021021
cseguro_vida	3.17116363861736e-07	0.000105742731190433	0.00105105105105105
ccajas_extracciones	3.04329915867373e-07	0.000128468364746956	0.000225225225225225
tpaquete7	2.316828068524e-07	0.00298611359234648	0.0018018018018018
mcaja_ahorro_adicional	1.8458247101941e-07	0.00214541312438009	0.00255255255255255
ccaja_seguridad	1.82868184484654e-07	0.00354039942711388	0.00187687687687688
mtarjeta_master_descuentos	1.49200865122438e-07	0.000417437489997543	0.000375375375375375
mcheques_emitidos	1.42208209016389e-07	0.00428391042881563	0.00142642642642643
tpaquete9	1.36487189278927e-07	0.000713589177121845	0.00127627627627628
ccaja_ahorro	1.29454112236564e-07	0.00222422270881012	0.00450450450450451
mdescubierto_preacordado	1.19448139601017e-07	0.00290047775095542	0.00195195195195195
tmobile_app	7.62186062701336e-08	0.000922510412344218	0.000750750750750751
Visa_Finiciomora	7.46005652980547e-08	0.000411218703707315	0.000600600600600601
Visa_delinquency	6.78143053425488e-08	5.33074983845126e-05	0.000375375375375375
cinversion1	6.26885325197353e-08	5.01416416193561e-05	0.00015015015015015
minversion1_dolares	6.07851518363012e-08	0.000914367968929776	0.0003003003003003
cforex	6.00095846688244e-08	0.000176624044557911	0.000450450450450451
cforex_buy	5.75193951069357e-08	0.000686126440545873	0.000375375375375375
cforex_sell	5.14925574213393e-08	0.000161593039498251	0.000225225225225225
ctarjeta_master	4.98511850101864e-08	0.00145009090185277	0.000600600600600601
mprestamos_prendarios	3.99097010870857e-08	0.00117093087031858	0.000975975975975976
mpagodeservicios	3.65428555389961e-08	6.22268033298887e-05	0.000375375375375375
tcuentas	3.50920023346091e-08	0.00137906161486035	0.000750750750750751
ccheques_emitidos	3.38069302106584e-08	0.000466031249619175	0.000225225225225225
mcuenta_corriente_adicional	2.88804125704605e-08	0.000314800257909461	0.00015015015015015
ctarjeta_visa	2.77204411208683e-08	0.000285873361255139	0.0003003003003003
mforex_buy	2.51819999910396e-08	0.00349200231665171	0.00112612612612613
cliente_vip	2.43538710567014e-08	0.00238475656867723	0.000825825825825826
ccheques_emitidos_rechazados	1.84722272242191e-08	0.000304671852686618	7.50750750750751e-05
cprestamos_prendarios	1.70091110799244e-08	0.00205652186324035	0.000750750750750751
tcallcenter	1.10768483447494e-08	0.000678418182899345	0.000525525525525526
Master_status	5.32849280941522e-09	3.16313093522331e-05	0.00015015015015015
Visa_status	4.51300513965503e-09	0.00112923540744907	0.000375375375375375
cseguro_auto	4.41202984526539e-09	0.00121830579455584	0.000375375375375375
tpaquete1	2.23864080186854e-09	1.8438292476034e-06	7.50750750750751e-05
